X1,X2
0.9523809523809523,0.08045977011494253
0.9761904761904762,0.07865168539325842
0.9761904761904762,0.07865168539325842
0.7380952380952381,0.10144927536231885
0.7261904761904762,0.10294117647058823
0.9166666666666666,0.08333333333333333
0.9642857142857143,0.07954545454545454
0.9761904761904762,0.06818181818181818
0.9761904761904762,0.07865168539325842
0.9761904761904762,0.07865168539325842
0.9880952380952381,0.056818181818181816
0.7261904761904762,0.10294117647058823
0.9523809523809523,0.08045977011494253
0.9761904761904762,0.07865168539325842
0.9404761904761905,0.08139534883720931
0.7261904761904762,0.10294117647058823
0.7261904761904762,0.10294117647058823
0.7261904761904762,0.10294117647058823
0.9880952380952381,0.07777777777777778
0.9404761904761905,0.08139534883720931
0.8928571428571429,0.08536585365853659
0.7142857142857143,0.1044776119402985
0.9642857142857143,0.07954545454545454
0.75,0.1
0.8690476190476191,0.0875
0.9880952380952381,0.07777777777777778
0.7380952380952381,0.10144927536231885
0.7261904761904762,0.10294117647058823
0.7142857142857143,0.1044776119402985
0.7261904761904762,0.10294117647058823
0.9880952380952381,0.07777777777777778
0.7261904761904762,0.10294117647058823
0.7380952380952381,0.10144927536231885
0.9642857142857143,0.07954545454545454
0.7228915662650602,0.1044776119402985
0.7380952380952381,0.10144927536231885
0.9761904761904762,0.07865168539325842
0.9761904761904762,0.07865168539325842
1,0.3684210526315789
1,0.5384615384615384
0.9166666666666666,0.6071428571428571
1,0.75
1,0.2
1,0.7
1,0.2
1,0.14285714285714285
1,0.42857142857142855
1,0.8651685393258427
1,0.3333333333333333
1,0.25
1,0.7333333333333333
1,0.2
1,0.25
1,0
1,0.25
0.9166666666666666,0.6857142857142857
1,0.6
1,0.52
1,0.42857142857142855
1,0.29411764705882354
1,0.29411764705882354
1,0.29411764705882354
1,0.07692307692307693
1,0.25
1,0.6129032258064516
1,0.25
1,0.25
1,0.2
1,0.2
1,0.14285714285714285
1,0.14285714285714285
1,0.2
1,0.29411764705882354
1,0.7073170731707317
1,0.14285714285714285
1,0.4782608695652174
1,0.3684210526315789
1,0.2
0.9166666666666666,0.3125
1,0.25
1,0.2
1,0.3333333333333333
1,0.07692307692307693
1,0.8032786885245902
1,0.45454545454545453
1,0.25
1,0.3333333333333333
1,0.25
1,0.2
1,0.2
1,0.3333333333333333
0.9166666666666666,0.21428571428571427
0.9166666666666666,0.3888888888888889
1,0.7073170731707317
1,0.25
1,0.2
1,0.5
1,0.3333333333333333
1,0.2
1,0.07692307692307693
1,0.5
1,0.2
1,0.8235294117647058
1,0.4
1,0.25
1,0.25
0.9166666666666666,0.3125
1,0.25
1,0.14285714285714285
1,0.6923076923076923
1,0.25
1,0.3333333333333333
1,0.6470588235294118
1,0.25
1,0.25
0.9166666666666666,0
1,0.29411764705882354
1,0.07692307692307693
1,0.29411764705882354
1,0.2
1,0.8536585365853658
1,0.3333333333333333
1,0.4
1,0.7551020408163265
0.9166666666666666,0.3125
1,0.29411764705882354
0.9166666666666666,0
1,0.07692307692307693
1,0.25
1,0.14285714285714285
1,0
1,0.45454545454545453
1,0
1,0.3684210526315789
1,0.2
0.9166666666666666,0.5416666666666666
1,0.7931034482758621
1,0.25
1,0.22580645161290322
1,0.5862068965517241
1,0.5964912280701754
1,0.1111111111111111
1,0.1724137931034483
1,0.07692307692307693
1,0.041666666666666664
1,0
1,0.25
1,0.6962025316455697
1,0.6363636363636364
1,0.14285714285714285
1,0.1111111111111111
1,0.08
1,0.14814814814814814
1,0
1,0.1111111111111111
1,0.52
1,0.20689655172413793
1,0.43902439024390244
1,0.04
1,0.3142857142857143
1,0.1724137931034483
1,0.14814814814814814
0.9565217391304348,0
1,0.07692307692307693
1,0.07692307692307693
1,0.1111111111111111
1,0.14814814814814814
0.875,0
1,0.07692307692307693
0.9565217391304348,0.043478260869565216
1,0.041666666666666664
1,0.041666666666666664
1,0.17857142857142858
1,0.07692307692307693
1,0.5384615384615384
1,0.041666666666666664
1,0.14285714285714285
1,0.07692307692307693
1,0.1111111111111111
1,0.08
1,0.14285714285714285
0.9583333333333334,0.20689655172413793
1,0.04
1,0.22580645161290322
1,0.22580645161290322
0.9130434782608695,0.125
1,0.14285714285714285
1,0.14285714285714285
1,0.07692307692307693
1,0.08
1,0.23333333333333334
0.9583333333333334,0.041666666666666664
1,0.1724137931034483
0.9565217391304348,0.12
1,0
1,0.2727272727272727
1,0.04
1,0.22580645161290322
1,0.1111111111111111
1,0.04
1,0.14285714285714285
1,0.07692307692307693
1,0.6229508196721312
1,0.25806451612903225
1,0.11538461538461539
1,0.14814814814814814
1,0.1111111111111111
1,0.14814814814814814
1,0.1111111111111111
1,0.07692307692307693
1,0.1111111111111111
0.9166666666666666,0.35294117647058826
1,0.08
1,0.14285714285714285
1,0.11538461538461539
1,0.6
1,0.14285714285714285
1,0.1111111111111111
1,0.11538461538461539
1,0.1111111111111111
1,0.5660377358490566
1,0.1724137931034483
1,0.25806451612903225
1,0.1724137931034483
1,0.1724137931034483
1,0.11538461538461539
1,0
1,0
1,0.08
0.9583333333333334,0.08
1,0
1,0.2
0.9583333333333334,0
1,0.54
1,0.07692307692307693
0.9583333333333334,0.640625
1,0.6129032258064516
1,0.08
1,0.0392156862745098
1,0.234375
0.9791666666666666,0.25396825396825395
1,0.02
1,0.02040816326530612
1,0.0392156862745098
0.9791666666666666,0.020833333333333332
1,0.0392156862745098
0.9583333333333334,0.08
1,0.14285714285714285
1,0.07547169811320754
0.9791666666666666,0
0.9795918367346939,0.04
1,0.02
1,0.02040816326530612
1,0
1,0.04
1,0.15517241379310345
1,0.057692307692307696
0.7959183673469388,0.35
1,0
1,0.35526315789473684
1,0.0392156862745098
1,0.057692307692307696
0.9387755102040817,0.02127659574468085
1,0.02
1,0.057692307692307696
0.9795918367346939,0.02040816326530612
1,0.02
1,0
1,0.02
1,0.3
0.9795918367346939,0.02040816326530612
0.9795918367346939,0.02040816326530612
1,0.0392156862745098
1,0.15789473684210525
1,0
1,0.02
1,0.02040816326530612
1,0.02
1,0.02
1,0.02
1,0.02
1,0.09259259259259259
1,0
1,0.02
1,0.057692307692307696
0.7142857142857143,0.05405405405405406
1,0.058823529411764705
1,0.2898550724637681
0.9791666666666666,0
1,0.10909090909090909
1,0.04
0.9591836734693877,0.020833333333333332
0.9795918367346939,0
1,0.25757575757575757
1,0
1,0.0392156862745098
1,0
1,0.04
1,0
1,0
1,0
1,0.02040816326530612
0.9795918367346939,0.058823529411764705
0.9795918367346939,0.04
0.9795918367346939,0.04
0.9795918367346939,0.058823529411764705
0.9795918367346939,0.21311475409836064
1,0.057692307692307696
1,0
1,0
1,0.0392156862745098
1,0.40963855421686746
1,0.02
1,0.02
1,0.02
1,0.234375
1,0.0392156862745098
1,0.02040816326530612
1,0.07547169811320754
1,0.02040816326530612
1,0.09433962264150944
1,0.234375
1,0.057692307692307696
1,0.20967741935483872
1,0
1,0.02040816326530612
0.7916666666666666,0
1,0.02
1,0.02
1,0
1,0
1,0.15517241379310345
1,0
0.9795918367346939,0.07692307692307693
1,0.10909090909090909
0.9375,0.27419354838709675
1,0.3194444444444444
1,0.02
0.7261904761904762,0.10294117647058823
0.7619047619047619,0.09859154929577464
0.7380952380952381,0.10144927536231885
0.9404761904761905,0.08139534883720931
0.7261904761904762,0.10294117647058823
0.8214285714285714,0.09210526315789473
0.7380952380952381,0.10144927536231885
0.9761904761904762,0.07865168539325842
0.9642857142857143,0.07954545454545454
0.9880952380952381,0.07777777777777778
0.9761904761904762,0.07865168539325842
0.75,0.1
0.9166666666666666,0.08333333333333333
0.8214285714285714,0.09210526315789473
0.7439024390243902,0.10294117647058823
0.7261904761904762,0.10294117647058823
0.9523809523809523,0.08045977011494253
0.9880952380952381,0.07777777777777778
0.8809523809523809,0.08641975308641975
0.8928571428571429,0.08536585365853659
0.9642857142857143,0.07954545454545454
0.9880952380952381,0.07777777777777778
0.75,0.1
0.9166666666666666,0.08333333333333333
0.7261904761904762,0.08955223880597014
0.7380952380952381,0.10144927536231885
0.9523809523809523,0.08045977011494253
0.7261904761904762,0.10294117647058823
0.8690476190476191,0.0875
1,0.07777777777777778
0.9761904761904762,0.07865168539325842
0.9642857142857143,0.07954545454545454
0.9761904761904762,0.07865168539325842
0.7738095238095238,0.09722222222222222
0.9761904761904762,0.07865168539325842
0.9761904761904762,0.07865168539325842
0.7261904761904762,0.10294117647058823
0.7380952380952381,0.10144927536231885
0.9047619047619048,0.08433734939759036
0.7261904761904762,0.10294117647058823
0.9404761904761905,0.08139534883720931
0.7380952380952381,0.10144927536231885
0.9761904761904762,0.07865168539325842
0.8928571428571429,0.08536585365853659
0.9404761904761905,0.08139534883720931
0.9761904761904762,0.07865168539325842
0.9880952380952381,0.07777777777777778
0.7261904761904762,0.08955223880597014
0.7380952380952381,0.10144927536231885
0.9880952380952381,0.07777777777777778
0.7261904761904762,0.10294117647058823
0.9523809523809523,0.08045977011494253
0.9761904761904762,0.07865168539325842
0.7261904761904762,0.08955223880597014
0.9761904761904762,0.07865168539325842
0.9404761904761905,0.08139534883720931
0.9404761904761905,0.08139534883720931
0.9761904761904762,0.07865168539325842
0.7349397590361446,0.10294117647058823
0.7349397590361446,0.10294117647058823
0.75,0.1
0.7261904761904762,0.10294117647058823
0.9761904761904762,0.07865168539325842
0.9285714285714286,0.08235294117647059
0.9166666666666666,0.08333333333333333
0.7380952380952381,0.10144927536231885
0.9642857142857143,0.07954545454545454
0.75,0.1
0.7380952380952381,0.10144927536231885
0.9761904761904762,0.07865168539325842
0.7380952380952381,0.10144927536231885
0.7261904761904762,0.10294117647058823
0.7261904761904762,0.10294117647058823
0.9880952380952381,0.07777777777777778
0.9880952380952381,0.07777777777777778
0.7380952380952381,0.10144927536231885
0.9523809523809523,0.08045977011494253
0.7261904761904762,0.10294117647058823
0.9761904761904762,0.07865168539325842
0.8452380952380952,0.08974358974358974
0.9642857142857143,0.07954545454545454
0.9523809523809523,0.08045977011494253
0.9761904761904762,0.07865168539325842
0.7380952380952381,0.10144927536231885
0.9761904761904762,0.07865168539325842
0.9523809523809523,0.08045977011494253
0.9642857142857143,0.07954545454545454
0.75,0.1
0.8452380952380952,0.08974358974358974
0.8928571428571429,0.08536585365853659
0.7380952380952381,0.10144927536231885
0.7261904761904762,0.08955223880597014
0.9642857142857143,0.07954545454545454
0.9761904761904762,0.07865168539325842
0.7261904761904762,0.10294117647058823
0.7380952380952381,0.10144927536231885
0.9642857142857143,0.07954545454545454
0.7619047619047619,0.08571428571428572
0.9880952380952381,0.07777777777777778
0.9642857142857143,0.07954545454545454
1,0.5555555555555556
1,0.5
1,0.8125
1,0.29411764705882354
1,0.5714285714285714
1,0.6129032258064516
1,0.29411764705882354
1,0.3333333333333333
1,0.45454545454545453
1,0.4
1,0.45454545454545453
1,0.7
1,0.29411764705882354
1,0.25
1,0.4
1,0.625
1,0.7446808510638298
1,0.5862068965517241
1,0.14285714285714285
1,0.625
1,0.29411764705882354
1,0.3333333333333333
1,0.3684210526315789
1,0.29411764705882354
1,0.8181818181818182
1,0.42857142857142855
1,0.29411764705882354
1,0.2
1,0.2
1,0.6129032258064516
1,0.2
1,0.25
1,0.14285714285714285
1,0.3333333333333333
1,0.4782608695652174
1,0.29411764705882354
1,0.3684210526315789
1,0.7142857142857143
1,0.2
1,0.3333333333333333
1,0.7073170731707317
1,0.4
1,0.7446808510638298
1,0.25
1,0.3333333333333333
1,0.8554216867469879
1,0.6571428571428571
1,0.42857142857142855
1,0.3684210526315789
1,0.2
1,0.6363636363636364
1,0.3333333333333333
1,0.3333333333333333
1,0.25
1,0.4
1,0.45454545454545453
1,0.4
1,0.6756756756756757
1,0.29411764705882354
1,0.45454545454545453
1,0.29411764705882354
1,0.29411764705882354
1,0.6470588235294118
1,0.4
1,0.3333333333333333
1,0.3333333333333333
1,0.29411764705882354
1,0.4
1,0.2
1,0.25
1,0.25
1,0.14285714285714285
1,0.3684210526315789
1,0.8666666666666667
1,0.5384615384615384
1,0.29411764705882354
1,0.14285714285714285
1,0.14285714285714285
1,0.42857142857142855
1,0.52
1,0.6756756756756757
1,0.6756756756756757
1,0.3684210526315789
1,0.29411764705882354
1,0.6363636363636364
1,0.4
1,0.4
1,0.4
1,0.5555555555555556
1,0.25
1,0.14285714285714285
1,0.3684210526315789
1,0.2
1,0.5714285714285714
1,0.25
1,0.42857142857142855
1,0.625
1,0.25
1,0.3684210526315789
1,0.4
1,0.11538461538461539
1,0.14285714285714285
1,0.4782608695652174
1,0.14285714285714285
1,0.04
1,0.14285714285714285
1,0.04
1,0.11538461538461539
1,0.11538461538461539
1,0.2
1,0.25
1,0.3783783783783784
1,0.5555555555555556
1,0.1724137931034483
1,0.20689655172413793
1,0.14285714285714285
1,0.3333333333333333
1,0.1111111111111111
1,0.04
1,0.14285714285714285
1,0.08
1,0.1724137931034483
1,0.1111111111111111
1,0.6307692307692307
1,0.5892857142857143
1,0.07692307692307693
1,0.1111111111111111
1,0.1111111111111111
1,0.07692307692307693
1,0.04
1,0.04
0.875,0.08695652173913043
1,0.07692307692307693
1,0.17857142857142858
1,0.3235294117647059
1,0.08
1,0.20689655172413793
1,0.14814814814814814
1,0.04
1,0.14814814814814814
1,0.17857142857142858
1,0.14814814814814814
1,0.5106382978723404
1,0.11538461538461539
1,0.2
1,0.6166666666666667
1,0.14814814814814814
1,0.1111111111111111
1,0.1111111111111111
1,0.08
1,0.1724137931034483
1,0.08
1,0.1724137931034483
1,0.5294117647058824
1,0.14814814814814814
1,0.14814814814814814
1,0.2
1,0.04
1,0.14285714285714285
1,0.1724137931034483
1,0.14285714285714285
1,0.08
1,0.1111111111111111
1,0.2
1,0.1724137931034483
1,0.2
1,0.14814814814814814
1,0.1724137931034483
1,0.07692307692307693
1,0.14285714285714285
1,0.04
1,0.04
1,0.2
1,0.6521739130434783
1,0.11538461538461539
1,0.14285714285714285
1,0.04
1,0.07692307692307693
1,0.17857142857142858
1,0.04
1,0.14285714285714285
1,0.041666666666666664
1,0.1111111111111111
1,0.17857142857142858
1,0.14285714285714285
1,0.2
1,0.14285714285714285
1,0.2
1,0.041666666666666664
1,0.08
1,0.07692307692307693
1,0.11538461538461539
1,0.07692307692307693
1,0.2
0.9583333333333334,0.14814814814814814
1,0.38461538461538464
1,0.14814814814814814
1,0.1111111111111111
1,0.17857142857142858
1,0.2727272727272727
1,0.02
1,0
1,0.1111111111111111
1,0.02
1,0
1,0.19672131147540983
1,0.02
1,0
1,0.02040816326530612
1,0.02040816326530612
1,0.24615384615384617
1,0.1694915254237288
1,0
1,0.27941176470588236
1,0.02
1,0.04
1,0.37662337662337664
0.9795918367346939,0.02040816326530612
1,0.0392156862745098
1,0.0392156862745098
0.9791666666666666,0.020833333333333332
1,0
1,0
1,0.26153846153846155
1,0.36363636363636365
1,0.0392156862745098
1,0.02
1,0.02
1,0.02
1,0
1,0.02
1,0
1,0
1,0.02
1,0.07692307692307693
1,0.0392156862745098
1,0.18333333333333332
1,0.0392156862745098
1,0.02
1,0.0392156862745098
1,0.07547169811320754
1,0.0392156862745098
0.9791666666666666,0.04081632653061224
1,0.02040816326530612
1,0.058823529411764705
1,0.10909090909090909
1,0.04
1,0
1,0
1,0.02
1,0.21311475409836064
1,0.0392156862745098
1,0.057692307692307696
1,0.02
1,0.0392156862745098
1,0.0392156862745098
1,0.0392156862745098
1,0.02
1,0.02
1,0
0.9795918367346939,0.04
1,0.0392156862745098
1,0.02
1,0.07547169811320754
1,0.234375
1,0.234375
1,0.04
1,0.07547169811320754
1,0.2835820895522388
1,0.02
1,0
1,0.0392156862745098
1,0.02
1,0.234375
1,0.02
1,0.0392156862745098
1,0
1,0
1,0.25757575757575757
1,0.02
1,0.02040816326530612
1,0.02
1,0.02
1,0.0392156862745098
1,0.02040816326530612
0.9795918367346939,0.02040816326530612
1,0.057692307692307696
1,0.0392156862745098
1,0.02040816326530612
1,0.02
0.9795918367346939,0
1,0.0392156862745098
1,0.0392156862745098
1,0.0392156862745098
1,0
1,0.3717948717948718
1,0.02
1,0.057692307692307696
1,0.0392156862745098
1,0.02040816326530612
0.9642857142857143,0.07954545454545454
0.9642857142857143,0.07954545454545454
0.9285714285714286,0.08235294117647059
0.7380952380952381,0.10144927536231885
0.7380952380952381,0.10144927536231885
0.9285714285714286,0.08235294117647059
0.9761904761904762,0.07865168539325842
0.7261904761904762,0.10294117647058823
0.7380952380952381,0.10144927536231885
0.9642857142857143,0.07954545454545454
0.7380952380952381,0.10144927536231885
0.9642857142857143,0.07954545454545454
0.9518072289156626,0.08139534883720931
0.9642857142857143,0.07954545454545454
0.9761904761904762,0.07865168539325842
0.8433734939759037,0.09090909090909091
0.9880952380952381,0.07777777777777778
0.7380952380952381,0.10144927536231885
0.7380952380952381,0.10144927536231885
0.7261904761904762,0.10294117647058823
0.9642857142857143,0.07954545454545454
0.7380952380952381,0.10144927536231885
0.7261904761904762,0.10294117647058823
0.7261904761904762,0.10294117647058823
0.9880952380952381,0.07777777777777778
0.7380952380952381,0.10144927536231885
0.9523809523809523,0.08045977011494253
0.7261904761904762,0.10294117647058823
0.7261904761904762,0.10294117647058823
0.8809523809523809,0.08641975308641975
0.8809523809523809,0.08641975308641975
0.9880952380952381,0.07777777777777778
0.7380952380952381,0.10144927536231885
0.75,0.1
0.9759036144578314,0.07954545454545454
0.9761904761904762,0.07865168539325842
0.9761904761904762,0.07865168539325842
0.7380952380952381,0.10144927536231885
0.9285714285714286,0.08235294117647059
0.9642857142857143,0.07954545454545454
0.75,0.1
0.75,0.1
0.7380952380952381,0.10144927536231885
0.9642857142857143,0.07954545454545454
0.7380952380952381,0.10144927536231885
0.9761904761904762,0.07865168539325842
0.75,0.1
0.7261904761904762,0.10294117647058823
0.9642857142857143,0.07954545454545454
0.7380952380952381,0.10144927536231885
0.9880952380952381,0.07777777777777778
0.9880952380952381,0.07777777777777778
0.7261904761904762,0.10294117647058823
0.8809523809523809,0.08641975308641975
0.75,0.1
0.9642857142857143,0.07954545454545454
0.9642857142857143,0.07954545454545454
0.7857142857142857,0.0958904109589041
0.9642857142857143,0.07954545454545454
0.9642857142857143,0.07954545454545454
0.75,0.1
0.7380952380952381,0.10144927536231885
0.7380952380952381,0.10144927536231885
0.7380952380952381,0.10144927536231885
0.7380952380952381,0.10144927536231885
0.7380952380952381,0.10144927536231885
0.9642857142857143,0.07954545454545454
0.7380952380952381,0.10144927536231885
0.9880952380952381,0.07777777777777778
0.7380952380952381,0.10144927536231885
0.7261904761904762,0.10294117647058823
0.7261904761904762,0.10294117647058823
0.8809523809523809,0.08641975308641975
0.9761904761904762,0.07865168539325842
0.9404761904761905,0.08139534883720931
0.8809523809523809,0.08641975308641975
0.7261904761904762,0.10294117647058823
0.7261904761904762,0.10294117647058823
0.7380952380952381,0.10144927536231885
0.8214285714285714,0.09210526315789473
0.9642857142857143,0.07954545454545454
0.7380952380952381,0.10144927536231885
0.9761904761904762,0.07865168539325842
0.9642857142857143,0.07954545454545454
0.75,0.1
0.7380952380952381,0.10144927536231885
0.9880952380952381,0.07777777777777778
0.9523809523809523,0.08045977011494253
0.7380952380952381,0.10144927536231885
0.7380952380952381,0.10144927536231885
0.7261904761904762,0.10294117647058823
0.8571428571428571,0.08860759493670886
0.7380952380952381,0.10144927536231885
0.7380952380952381,0.10144927536231885
0.7261904761904762,0.08955223880597014
0.9880952380952381,0.07777777777777778
0.7380952380952381,0.10144927536231885
0.7261904761904762,0.10294117647058823
0.75,0.1
0.8809523809523809,0.08641975308641975
